Question_id;Description;Rating;Human_component_id;Human_component;Behavior_id;Behavior;Answer_id;Answers;Answer_value
R20.3.1;Das Tool muss Echtzeitinformationen über den Status und Fortschritt des Projekts liefern, um die Überwachung und Entscheidungsfindung zu unterstützen.;5;8;Projektmanager;14;Analysefunktionen;705;Ist nicht realisierbar;0
R20.3.1;Das Tool muss Echtzeitinformationen über den Status und Fortschritt des Projekts liefern, um die Überwachung und Entscheidungsfindung zu unterstützen.;5;8;Projektmanager;14;Analysefunktionen;706;Ist mit Editor hinzuzufügen;1
R20.3.1;Das Tool muss Echtzeitinformationen über den Status und Fortschritt des Projekts liefern, um die Überwachung und Entscheidungsfindung zu unterstützen.;5;8;Projektmanager;14;Analysefunktionen;707;Ist einfach hinzuzufügen;2
R20.3.1;Das Tool muss Echtzeitinformationen über den Status und Fortschritt des Projekts liefern, um die Überwachung und Entscheidungsfindung zu unterstützen.;5;8;Projektmanager;14;Analysefunktionen;708;Ist gleich verfügbar;3
R20.3.2;Das Tool muss Informationen über den Verifizierungsstatus von Anforderungen liefern, einschließlich der Frage, ob eine Anforderung implementiert wurde, wer sie wann implementiert hat.;4;6;Entwickler, Tester;6;Traceability;709;Ist nicht realisierbar;0
R20.3.2;Das Tool muss Informationen über den Verifizierungsstatus von Anforderungen liefern, einschließlich der Frage, ob eine Anforderung implementiert wurde, wer sie wann implementiert hat.;4;6;Entwickler, Tester;6;Traceability;710;Ist mit Editor hinzuzufügen;1
R20.3.2;Das Tool muss Informationen über den Verifizierungsstatus von Anforderungen liefern, einschließlich der Frage, ob eine Anforderung implementiert wurde, wer sie wann implementiert hat.;4;6;Entwickler, Tester;6;Traceability;711;Ist einfach hinzuzufügen;2
R20.3.2;Das Tool muss Informationen über den Verifizierungsstatus von Anforderungen liefern, einschließlich der Frage, ob eine Anforderung implementiert wurde, wer sie wann implementiert hat.;4;6;Entwickler, Tester;6;Traceability;712;Ist gleich verfügbar;3
R20.4;Das Tool muss das Risikomanagement unterstützen, indem es potenzielle Probleme im Zusammenhang mit Anforderungen und deren Abhängigkeiten identifiziert.;3;3;Projektmanager, Wirtschaftsanalyst;14;Analysefunktionen;713;Ist nicht realisierbar;0
R20.4;Das Tool muss das Risikomanagement unterstützen, indem es potenzielle Probleme im Zusammenhang mit Anforderungen und deren Abhängigkeiten identifiziert.;3;3;Projektmanager, Wirtschaftsanalyst;14;Analysefunktionen;714;Ist mit Editor hinzuzufügen;1
R20.4;Das Tool muss das Risikomanagement unterstützen, indem es potenzielle Probleme im Zusammenhang mit Anforderungen und deren Abhängigkeiten identifiziert.;3;3;Projektmanager, Wirtschaftsanalyst;14;Analysefunktionen;715;Ist einfach hinzuzufügen;2
R20.4;Das Tool muss das Risikomanagement unterstützen, indem es potenzielle Probleme im Zusammenhang mit Anforderungen und deren Abhängigkeiten identifiziert.;3;3;Projektmanager, Wirtschaftsanalyst;14;Analysefunktionen;716;Ist gleich verfügbar;3
R20.5;Das Tool muss unvollständige Attribute oder fehlende Attributwerte für Anforderungen erkennen.;1;7;Tester;14;Analysefunktionen;717;Ist nicht realisierbar;0
R20.5;Das Tool muss unvollständige Attribute oder fehlende Attributwerte für Anforderungen erkennen.;1;7;Tester;14;Analysefunktionen;718;Ist mit Editor hinzuzufügen;1
R20.5;Das Tool muss unvollständige Attribute oder fehlende Attributwerte für Anforderungen erkennen.;1;7;Tester;14;Analysefunktionen;719;Ist einfach hinzuzufügen;2
R20.5;Das Tool muss unvollständige Attribute oder fehlende Attributwerte für Anforderungen erkennen.;1;7;Tester;14;Analysefunktionen;720;Ist gleich verfügbar;3
R21;Das Tool muss eine Rückverfolgbarkeit durch Verknüpfungen zwischen Anforderungen ermöglichen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;721;Ist nicht realisierbar;0
R21;Das Tool muss eine Rückverfolgbarkeit durch Verknüpfungen zwischen Anforderungen ermöglichen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;722;Ist mit Editor hinzuzufügen;1
R21;Das Tool muss eine Rückverfolgbarkeit durch Verknüpfungen zwischen Anforderungen ermöglichen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;723;Ist einfach hinzuzufügen;2
R21;Das Tool muss eine Rückverfolgbarkeit durch Verknüpfungen zwischen Anforderungen ermöglichen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;724;Ist gleich verfügbar;3
R21.1;Das Tool muss die Erstellung oder Änderung angegebener Links erzwingen, wenn eine Anforderung erstellt oder geändert wird.;1;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;725;Ist nicht realisierbar;0
R21.1;Das Tool muss die Erstellung oder Änderung angegebener Links erzwingen, wenn eine Anforderung erstellt oder geändert wird.;1;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;726;Ist mit Editor hinzuzufügen;1
R21.1;Das Tool muss die Erstellung oder Änderung angegebener Links erzwingen, wenn eine Anforderung erstellt oder geändert wird.;1;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;727;Ist einfach hinzuzufügen;2
R21.1;Das Tool muss die Erstellung oder Änderung angegebener Links erzwingen, wenn eine Anforderung erstellt oder geändert wird.;1;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;728;Ist gleich verfügbar;3
R21.1.1;Das Tool muss das Löschen des Status „Verdächtiger Link“ nach Abschluss der Auswirkungsanalyse ermöglichen.;1;4;Tester, Wirtschaftsanalyst;6;Traceability;729;Ist nicht realisierbar;0
R21.1.1;Das Tool muss das Löschen des Status „Verdächtiger Link“ nach Abschluss der Auswirkungsanalyse ermöglichen.;1;4;Tester, Wirtschaftsanalyst;6;Traceability;730;Ist mit Editor hinzuzufügen;1
R21.1.1;Das Tool muss das Löschen des Status „Verdächtiger Link“ nach Abschluss der Auswirkungsanalyse ermöglichen.;1;4;Tester, Wirtschaftsanalyst;6;Traceability;731;Ist einfach hinzuzufügen;2
R21.1.1;Das Tool muss das Löschen des Status „Verdächtiger Link“ nach Abschluss der Auswirkungsanalyse ermöglichen.;1;4;Tester, Wirtschaftsanalyst;6;Traceability;732;Ist gleich verfügbar;3
R21.2;Das Tool muss mehrere Formate zur Darstellung von Rückverfolgbarkeitsdaten bereitstellen, einschließlich Rückverfolgbarkeitsmatrizen, Listen und Diagrammen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;733;Ist nicht realisierbar;0
R21.2;Das Tool muss mehrere Formate zur Darstellung von Rückverfolgbarkeitsdaten bereitstellen, einschließlich Rückverfolgbarkeitsmatrizen, Listen und Diagrammen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;734;Ist mit Editor hinzuzufügen;1
R21.2;Das Tool muss mehrere Formate zur Darstellung von Rückverfolgbarkeitsdaten bereitstellen, einschließlich Rückverfolgbarkeitsmatrizen, Listen und Diagrammen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;735;Ist einfach hinzuzufügen;2
R21.2;Das Tool muss mehrere Formate zur Darstellung von Rückverfolgbarkeitsdaten bereitstellen, einschließlich Rückverfolgbarkeitsmatrizen, Listen und Diagrammen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;736;Ist gleich verfügbar;3
R21.2.1;Das Tool muss die Navigation von Rückverfolgbarkeitsdaten durch grafische Darstellungen ermöglichen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;737;Ist nicht realisierbar;0
R21.2.1;Das Tool muss die Navigation von Rückverfolgbarkeitsdaten durch grafische Darstellungen ermöglichen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;738;Ist mit Editor hinzuzufügen;1
R21.2.1;Das Tool muss die Navigation von Rückverfolgbarkeitsdaten durch grafische Darstellungen ermöglichen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;739;Ist einfach hinzuzufügen;2
R21.2.1;Das Tool muss die Navigation von Rückverfolgbarkeitsdaten durch grafische Darstellungen ermöglichen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;740;Ist gleich verfügbar;3
R21.2.2;Das Tool muss anpassbare Attribute in Rückverfolgbarkeitstabellen unterstützen, damit Benutzer Rückverfolgbarkeitslinks konfigurieren können.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;741;Ist nicht realisierbar;0
R21.2.2;Das Tool muss anpassbare Attribute in Rückverfolgbarkeitstabellen unterstützen, damit Benutzer Rückverfolgbarkeitslinks konfigurieren können.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;742;Ist mit Editor hinzuzufügen;1
R21.2.2;Das Tool muss anpassbare Attribute in Rückverfolgbarkeitstabellen unterstützen, damit Benutzer Rückverfolgbarkeitslinks konfigurieren können.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;743;Ist einfach hinzuzufügen;2
R21.2.2;Das Tool muss anpassbare Attribute in Rückverfolgbarkeitstabellen unterstützen, damit Benutzer Rückverfolgbarkeitslinks konfigurieren können.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;744;Ist gleich verfügbar;3
R21.3;Das Tool muss es Benutzern ermöglichen, gerichtete Links ausgehend von der Quelle oder dem Ziel zu erstellen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;745;Ist nicht realisierbar;0
R21.3;Das Tool muss es Benutzern ermöglichen, gerichtete Links ausgehend von der Quelle oder dem Ziel zu erstellen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;746;Ist mit Editor hinzuzufügen;1
R21.3;Das Tool muss es Benutzern ermöglichen, gerichtete Links ausgehend von der Quelle oder dem Ziel zu erstellen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;747;Ist einfach hinzuzufügen;2
R21.3;Das Tool muss es Benutzern ermöglichen, gerichtete Links ausgehend von der Quelle oder dem Ziel zu erstellen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;748;Ist gleich verfügbar;3
R21.3.1;Das Tool muss Benutzern die direkte Navigation durch Links sowohl in Vorwärts- als auch in Rückwärtsrichtung ermöglichen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;749;Ist nicht realisierbar;0
R21.3.1;Das Tool muss Benutzern die direkte Navigation durch Links sowohl in Vorwärts- als auch in Rückwärtsrichtung ermöglichen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;750;Ist mit Editor hinzuzufügen;1
R21.3.1;Das Tool muss Benutzern die direkte Navigation durch Links sowohl in Vorwärts- als auch in Rückwärtsrichtung ermöglichen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;751;Ist einfach hinzuzufügen;2
R21.3.1;Das Tool muss Benutzern die direkte Navigation durch Links sowohl in Vorwärts- als auch in Rückwärtsrichtung ermöglichen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;752;Ist gleich verfügbar;3
R21.3.2;Ein Objekt muss sowohl als Quelle als auch als Ziel fungieren können (jedoch nicht für denselben Link).;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;753;Ist nicht realisierbar;0
R21.3.2;Ein Objekt muss sowohl als Quelle als auch als Ziel fungieren können (jedoch nicht für denselben Link).;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;754;Ist mit Editor hinzuzufügen;1
R21.3.2;Ein Objekt muss sowohl als Quelle als auch als Ziel fungieren können (jedoch nicht für denselben Link).;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;755;Ist einfach hinzuzufügen;2
R21.3.2;Ein Objekt muss sowohl als Quelle als auch als Ziel fungieren können (jedoch nicht für denselben Link).;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;756;Ist gleich verfügbar;3
R21.4;Das Tool muss die Zuweisung von Attributen zu Links ermöglichen, um eine Unterscheidung zwischen Linktypen zum Filtern oder Analysieren zu ermöglichen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;757;Ist nicht realisierbar;0
R21.4;Das Tool muss die Zuweisung von Attributen zu Links ermöglichen, um eine Unterscheidung zwischen Linktypen zum Filtern oder Analysieren zu ermöglichen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;758;Ist mit Editor hinzuzufügen;1
R21.4;Das Tool muss die Zuweisung von Attributen zu Links ermöglichen, um eine Unterscheidung zwischen Linktypen zum Filtern oder Analysieren zu ermöglichen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;759;Ist einfach hinzuzufügen;2
R21.4;Das Tool muss die Zuweisung von Attributen zu Links ermöglichen, um eine Unterscheidung zwischen Linktypen zum Filtern oder Analysieren zu ermöglichen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;760;Ist gleich verfügbar;3
R21.5;Das Tool muss es Benutzern ermöglichen, Regeln zu erstellen, die festlegen, welche Anforderungstypen Links zu anderen Anforderungstypen haben müssen, sofern dies nicht bereits durch das Informationsmodell erzwungen wird.;2;3;Projektmanager, Wirtschaftsanalyst;6;Traceability;761;Ist nicht realisierbar;0
R21.5;Das Tool muss es Benutzern ermöglichen, Regeln zu erstellen, die festlegen, welche Anforderungstypen Links zu anderen Anforderungstypen haben müssen, sofern dies nicht bereits durch das Informationsmodell erzwungen wird.;2;3;Projektmanager, Wirtschaftsanalyst;6;Traceability;762;Ist mit Editor hinzuzufügen;1
R21.5;Das Tool muss es Benutzern ermöglichen, Regeln zu erstellen, die festlegen, welche Anforderungstypen Links zu anderen Anforderungstypen haben müssen, sofern dies nicht bereits durch das Informationsmodell erzwungen wird.;2;3;Projektmanager, Wirtschaftsanalyst;6;Traceability;763;Ist einfach hinzuzufügen;2
R21.5;Das Tool muss es Benutzern ermöglichen, Regeln zu erstellen, die festlegen, welche Anforderungstypen Links zu anderen Anforderungstypen haben müssen, sofern dies nicht bereits durch das Informationsmodell erzwungen wird.;2;3;Projektmanager, Wirtschaftsanalyst;6;Traceability;764;Ist gleich verfügbar;3
R21.6;Das Tool muss Links ermöglichen, um beliebige Objekte im System zu verbinden, auch solche in verschiedenen Teilmengen, wie Modulen oder Projekten.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;765;Ist nicht realisierbar;0
R21.6;Das Tool muss Links ermöglichen, um beliebige Objekte im System zu verbinden, auch solche in verschiedenen Teilmengen, wie Modulen oder Projekten.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;766;Ist mit Editor hinzuzufügen;1
R21.6;Das Tool muss Links ermöglichen, um beliebige Objekte im System zu verbinden, auch solche in verschiedenen Teilmengen, wie Modulen oder Projekten.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;767;Ist einfach hinzuzufügen;2
R21.6;Das Tool muss Links ermöglichen, um beliebige Objekte im System zu verbinden, auch solche in verschiedenen Teilmengen, wie Modulen oder Projekten.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;768;Ist gleich verfügbar;3
R21.7;Das Tool muss Verknüpfungen zwischen Anforderungen und anderen Systemelementen wie Anwendungsfällen, Designartefakten, Code und Testfällen unterstützen.;4;6;Entwickler, Tester;6;Traceability;769;Ist nicht realisierbar;0
R21.7;Das Tool muss Verknüpfungen zwischen Anforderungen und anderen Systemelementen wie Anwendungsfällen, Designartefakten, Code und Testfällen unterstützen.;4;6;Entwickler, Tester;6;Traceability;770;Ist mit Editor hinzuzufügen;1
R21.7;Das Tool muss Verknüpfungen zwischen Anforderungen und anderen Systemelementen wie Anwendungsfällen, Designartefakten, Code und Testfällen unterstützen.;4;6;Entwickler, Tester;6;Traceability;771;Ist einfach hinzuzufügen;2
R21.7;Das Tool muss Verknüpfungen zwischen Anforderungen und anderen Systemelementen wie Anwendungsfällen, Designartefakten, Code und Testfällen unterstützen.;4;6;Entwickler, Tester;6;Traceability;772;Ist gleich verfügbar;3
R21.7.1;Das Tool muss sicherstellen, dass sich Änderungen an verknüpften Elementen, beispielsweise Anwendungsfällen, in den zugehörigen Anforderungen widerspiegeln.;4;6;Entwickler, Tester;5;Automatisierung;773;Ist nicht realisierbar;0
R21.7.1;Das Tool muss sicherstellen, dass sich Änderungen an verknüpften Elementen, beispielsweise Anwendungsfällen, in den zugehörigen Anforderungen widerspiegeln.;4;6;Entwickler, Tester;5;Automatisierung;774;Ist mit Editor hinzuzufügen;1
R21.7.1;Das Tool muss sicherstellen, dass sich Änderungen an verknüpften Elementen, beispielsweise Anwendungsfällen, in den zugehörigen Anforderungen widerspiegeln.;4;6;Entwickler, Tester;5;Automatisierung;775;Ist einfach hinzuzufügen;2
R21.7.1;Das Tool muss sicherstellen, dass sich Änderungen an verknüpften Elementen, beispielsweise Anwendungsfällen, in den zugehörigen Anforderungen widerspiegeln.;4;6;Entwickler, Tester;5;Automatisierung;776;Ist gleich verfügbar;3
R21.8;Das Tool muss mehrstufige Rückverfolgbarkeitsbeziehungen bereitstellen, einschließlich Anforderungen zum Testen, Anforderungen zum Design und Design zum Code.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;777;Ist nicht realisierbar;0
R21.8;Das Tool muss mehrstufige Rückverfolgbarkeitsbeziehungen bereitstellen, einschließlich Anforderungen zum Testen, Anforderungen zum Design und Design zum Code.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;778;Ist mit Editor hinzuzufügen;1
R21.8;Das Tool muss mehrstufige Rückverfolgbarkeitsbeziehungen bereitstellen, einschließlich Anforderungen zum Testen, Anforderungen zum Design und Design zum Code.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;779;Ist einfach hinzuzufügen;2
R21.8;Das Tool muss mehrstufige Rückverfolgbarkeitsbeziehungen bereitstellen, einschließlich Anforderungen zum Testen, Anforderungen zum Design und Design zum Code.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;6;Traceability;780;Ist gleich verfügbar;3
